Months,Date,Daily Volatility,Price
5/1/2006,5/17/2006,$0.0,$68.7
12/1/2009,12/21/2009,$0.0,$72.5
3/1/2010,3/1/2010,$0.0,$78.7
9/1/2012,9/4/2012,$0.0,$95.3
6/1/2011,6/6/2011,$0.0,$99.0
9/1/2013,9/4/2013,$0.0,$107.2
11/1/1998,11/5/1998,$0.0,$14.0
8/1/1988,8/9/1988,$0.0,$15.7
4/1/1994,4/7/1994,$0.0,$15.6
2/1/1998,2/10/1998,$0.0,$16.4
11/1/1997,11/19/1997,$0.0,$19.8
10/1/1992,10/22/1992,$0.0,$21.4
11/1/1996,11/18/1996,$0.0,$23.9
10/1/2003,10/28/2003,$0.0,$29.6
8/1/2006,8/23/2006,$0.0,$71.8
7/1/2006,7/19/2006,$0.0,$72.7
3/1/2012,3/14/2012,$0.0,$105.4
8/1/1998,8/31/1998,$0.0,$13.3
9/1/1998,9/9/1998,$0.0,$14.1
1/1/1998,1/2/1998,$0.0,$17.4
11/1/1994,11/16/1994,$0.0,$17.4
2/1/1989,2/8/1989,$0.0,$17.5
4/1/1989,4/3/1989,$0.0,$20.0
7/1/2005,7/11/2005,$0.0,$58.9
8/1/2007,8/20/2007,$0.0,$71.1
4/1/2013,4/11/2013,$0.0,$93.5
2/1/1998,2/12/1998,$0.0,$16.0
12/1/1988,12/29/1988,$0.0,$16.8
9/1/1995,9/6/1995,$0.0,$18.4
6/1/1989,6/22/1989,$0.0,$19.3
10/1/1992,10/27/1992,$0.0,$21.0
3/1/2016,3/10/2016,$0.0,$37.8
1/1/2005,1/5/2005,$0.0,$43.4
4/1/2007,4/26/2007,$0.0,$65.1
8/1/2013,8/6/2013,$0.0,$105.3
8/1/2013,8/29/2013,$0.0,$108.8
4/1/1991,4/3/1991,$0.0,$19.5
6/1/2001,6/13/2001,$0.0,$28.8
3/1/2004,3/24/2004,$0.0,$37.0
9/1/2006,9/14/2006,$0.0,$63.2
10/1/2007,10/22/2007,$0.0,$87.6
5/1/2012,5/18/2012,$0.0,$91.5
2/1/2012,2/10/2012,$0.0,$98.7
10/1/2013,10/15/2013,$0.0,$101.2
1/1/1992,1/23/1992,$0.0,$18.7
6/1/1993,6/7/1993,$0.0,$19.5
10/1/1999,10/27/1999,$0.0,$22.9
12/1/1996,12/23/1996,$0.0,$24.8
10/1/2000,10/24/2000,$0.0,$33.4
5/1/2009,5/5/2009,$0.0,$53.8
10/1/2005,10/3/2005,$0.0,$65.5
9/1/2014,9/10/2014,$0.0,$91.7
8/1/2011,8/2/2011,$0.0,$93.8
4/1/2012,4/3/2012,$0.0,$104.0
6/1/1995,6/20/1995,$0.0,$18.0
6/1/1995,6/8/1995,$0.0,$18.9
7/1/1991,7/15/1991,$0.0,$21.5
2/1/2003,2/25/2003,$0.0,$36.1
7/1/2004,7/12/2004,$0.0,$39.5
9/1/2005,9/12/2005,$0.0,$63.3
1/1/2008,1/16/2008,$0.0,$90.8
1/1/1993,1/6/1993,$0.0,$19.0
7/1/1999,7/14/1999,$0.0,$19.9
10/1/1992,10/21/1992,$0.0,$21.6
1/1/1990,1/4/1990,$0.0,$23.4
9/1/1999,9/28/1999,$0.0,$24.3
7/1/2001,7/2/2001,$0.0,$26.0
7/1/2001,7/12/2001,$0.0,$26.8
8/1/2004,8/16/2004,$0.0,$46.1
10/1/2004,10/25/2004,$0.0,$54.5
5/1/2007,5/9/2007,$0.0,$61.6
9/1/2005,9/27/2005,$0.0,$65.1
7/1/2010,7/21/2010,$0.0,$76.6
9/1/2014,9/4/2014,$0.0,$94.5
12/1/2011,12/15/2011,$0.0,$93.9
4/1/1994,4/21/1994,$0.0,$16.6
1/1/1995,1/13/1995,$0.0,$17.5
5/1/1988,5/9/1988,$0.0,$17.5
2/1/1989,2/3/1989,$0.0,$17.5
10/1/1993,10/4/1993,$0.0,$18.4
4/1/1997,4/30/1997,$0.0,$20.2
2/1/2009,2/4/2009,$0.0,$40.3
4/1/2007,4/30/2007,$0.0,$65.7
8/1/2009,8/17/2009,$0.0,$66.8
6/1/2010,6/17/2010,$0.0,$76.8
8/1/1998,8/17/1998,$0.0,$13.2
5/1/1998,5/4/1998,$0.0,$16.0
12/1/1987,12/31/1987,$0.0,$16.7
6/1/1999,6/8/1999,$0.0,$17.7
2/1/1987,2/2/1987,$0.0,$18.5
2/1/1992,2/14/1992,$0.0,$19.5
3/1/1991,3/20/1991,$0.0,$20.4
8/1/1996,8/14/1996,$0.0,$22.1
8/1/1990,8/9/1990,$0.0,$25.7
6/1/2016,6/3/2016,$0.0,$48.6
5/1/2007,5/2/2007,$0.0,$63.7
9/1/2011,9/21/2011,$0.0,$85.9
11/1/1998,11/3/1998,$0.0,$14.2
3/1/1994,3/22/1994,$0.0,$15.2
4/1/1987,4/3/1987,$0.0,$18.7
9/1/1991,9/9/1991,$0.0,$21.3
7/1/2002,7/18/2002,$0.0,$27.6
11/1/1990,11/29/1990,$0.0,$32.9
2/1/2004,2/20/2004,$0.0,$35.6
6/1/2005,6/14/2005,$0.0,$55.0
1/1/2006,1/9/2006,$0.0,$63.5
7/1/2010,7/2/2010,$0.0,$72.1
6/1/2010,6/23/2010,$0.0,$76.4
4/1/2010,4/7/2010,$0.0,$85.9
12/1/2007,12/4/2007,$0.0,$88.3
2/1/1999,2/8/1999,$0.0,$11.7
3/1/1999,3/24/1999,$0.0,$15.3
6/1/1999,6/18/1999,$0.0,$18.0
9/1/1996,9/23/1996,$0.0,$23.4
10/1/2002,10/2/2002,$0.0,$30.5
8/1/2006,8/14/2006,$0.0,$73.5
4/1/2013,4/30/2013,$0.0,$93.5
11/1/2007,11/1/2007,$0.0,$93.5
11/1/2011,11/9/2011,$0.0,$95.7
9/1/2013,9/17/2013,$0.0,$105.4
2/1/2012,2/27/2012,$0.0,$108.6
10/1/1994,10/3/1994,$0.0,$18.2
11/1/1997,11/18/1997,$0.0,$20.0
8/1/1991,8/28/1991,$0.0,$21.7
11/1/1996,11/25/1996,$0.0,$23.5
7/1/2002,7/23/2002,$0.0,$26.3
11/1/2002,11/19/2002,$0.0,$26.4
8/1/2015,8/6/2015,$0.0,$44.7
1/1/2008,1/11/2008,$0.0,$92.7
7/1/2011,7/11/2011,$0.0,$95.2
2/1/2014,2/3/2014,$0.0,$96.4
12/1/2013,12/11/2013,$0.0,$97.4
3/1/1988,3/3/1988,$0.0,$15.5
12/1/1987,12/11/1987,$0.0,$18.3
4/1/1993,4/22/1993,$0.0,$20.2
4/1/1992,4/7/1992,$0.0,$20.2
4/1/1992,4/13/1992,$0.0,$20.2
10/1/2003,10/20/2003,$0.0,$30.4
11/1/2003,11/19/2003,$0.0,$32.9
12/1/2015,12/10/2015,$0.0,$36.8
4/1/2010,4/26/2010,$0.0,$84.2
10/1/2012,10/24/2012,$0.0,$85.7
3/1/2014,3/11/2014,$0.0,$100.0
5/1/2011,5/26/2011,$0.0,$100.2
8/1/2008,8/15/2008,$0.0,$113.8
2/1/1987,2/27/1987,$0.0,$16.6
11/1/1993,11/12/1993,$0.0,$16.7
2/1/1995,2/23/1995,$0.0,$18.4
6/1/1993,6/22/1993,$0.0,$18.4
7/1/1989,7/25/1989,$0.0,$18.5
8/1/1987,8/20/1987,$0.0,$19.4
9/1/1997,9/4/1997,$0.0,$19.4
8/1/1992,8/4/1992,$0.0,$21.4
1/1/2002,1/8/2002,$0.0,$21.3
12/1/1989,12/22/1989,$0.0,$21.3
5/1/2004,5/26/2004,$0.0,$40.7
3/1/2009,3/20/2009,$0.0,$51.1
6/1/2015,6/11/2015,$0.0,$60.8
11/1/2011,11/1/2011,$0.0,$92.2
7/1/2014,7/9/2014,$0.0,$102.3
1/1/1994,1/21/1994,$0.0,$14.9
4/1/1988,4/8/1988,$0.0,$16.9
12/1/1997,12/4/1997,$0.0,$18.6
2/1/1991,2/14/1991,$0.0,$22.3
10/1/2001,10/5/2001,$0.0,$22.4
12/1/1999,12/21/1999,$0.0,$26.3
1/1/1997,1/10/1997,$0.0,$26.1
5/1/2003,5/19/2003,$0.0,$28.8
12/1/2003,12/9/2003,$0.0,$31.8
6/1/2004,6/15/2004,$0.0,$37.2
3/1/2010,3/12/2010,$0.0,$81.2
12/1/2007,12/14/2007,$0.0,$91.3
8/1/2013,8/21/2013,$0.0,$103.9
8/1/2013,8/30/2013,$0.0,$107.7
7/1/2013,7/22/2013,$0.0,$106.9
7/1/1989,7/28/1989,$0.0,$17.9
3/1/1993,3/8/1993,$0.0,$20.7
8/1/1987,8/13/1987,$0.0,$20.8
5/1/1997,5/23/1997,$0.0,$21.6
7/1/2001,7/31/2001,$0.0,$26.4
4/1/2001,4/11/2001,$0.0,$28.2
10/1/1990,10/4/1990,$0.0,$36.9
11/1/2015,11/26/2015,$0.0,$42.6
5/1/2016,5/13/2016,$0.0,$46.2
6/1/2016,6/21/2016,$0.0,$48.9
11/1/2004,11/8/2004,$0.0,$49.1
3/1/2007,3/15/2007,$0.0,$57.6
1/1/2013,1/23/2013,$0.0,$95.2
9/1/2008,9/26/2008,$0.0,$106.9
5/1/1999,5/27/1999,$0.0,$17.2
6/1/1993,6/2/1993,$0.0,$20.0
2/1/1997,2/27/1997,$0.0,$20.9
11/1/1996,11/4/1996,$0.0,$22.8
8/1/2004,8/6/2004,$0.0,$44.0
3/1/2005,3/22/2005,$0.0,$56.0
12/1/2010,12/16/2010,$0.0,$87.7
9/1/2013,9/23/2013,$0.0,$103.6
11/1/1988,11/1/1988,$0.0,$13.4
4/1/1999,4/12/1999,$0.0,$16.4
7/1/1993,7/28/1993,$0.0,$18.2
2/1/1995,2/13/1995,$0.0,$18.3
7/1/1994,7/26/1994,$0.0,$19.2
6/1/1997,6/4/1997,$0.0,$20.1
3/1/1993,3/19/1993,$0.0,$20.1
11/1/2001,11/2/2001,$0.0,$20.2
5/1/1991,5/29/1991,$0.0,$21.1
4/1/1989,4/26/1989,$0.0,$21.2
2/1/1990,2/20/1990,$0.0,$22.2
2/1/1990,2/8/1990,$0.0,$22.1
5/1/2002,5/24/2002,$0.0,$25.9
4/1/2001,4/18/2001,$0.0,$28.0
10/1/2002,10/15/2002,$0.0,$29.7
3/1/2000,3/14/2000,$0.0,$31.7
5/1/2006,5/31/2006,$0.0,$71.3
9/1/2012,9/24/2012,$0.0,$91.9
12/1/2013,12/30/2013,$0.0,$99.3
8/1/1994,8/30/1994,$0.0,$17.5
11/1/1994,11/18/1994,$0.0,$17.5
3/1/1992,3/11/1992,$0.0,$18.5
4/1/1990,4/26/1990,$0.0,$18.5
6/1/1994,6/10/1994,$0.0,$18.5
2/1/1993,2/17/1993,$0.0,$19.3
7/1/1994,7/25/1994,$0.0,$19.4
3/1/2002,3/22/2002,$0.0,$25.4
4/1/2002,4/30/2002,$0.0,$27.3
2/1/2001,2/27/2001,$0.0,$28.1
8/1/2000,8/11/2000,$0.0,$31.0
1/1/2004,1/27/2004,$0.0,$34.1
2/1/2009,2/27/2009,$0.0,$44.8
11/1/2004,11/2/2004,$0.0,$49.6
7/1/2015,7/13/2015,$0.0,$52.2
11/1/2008,11/18/2008,$0.0,$54.4
4/1/2015,4/24/2015,$0.0,$57.2
5/1/2015,5/14/2015,$0.0,$59.9
1/1/2010,1/29/2010,$0.0,$72.9
9/1/2010,9/15/2010,$0.0,$76.0
8/1/2012,8/23/2012,$0.0,$96.3
7/1/2014,7/24/2014,$0.0,$102.1
6/1/2014,6/23/2014,$0.0,$106.2
4/1/1987,4/8/1987,$0.0,$18.7
8/1/1989,8/24/1989,$0.0,$18.6
2/1/1995,2/6/1995,$0.0,$18.6
3/1/1996,3/8/1996,$0.0,$19.6
5/1/1992,5/14/1992,$0.0,$20.6
8/1/1999,8/18/1999,$0.0,$21.5
7/1/2005,7/13/2005,$0.0,$60.0
11/1/2012,11/15/2012,$0.0,$85.5
12/1/2012,12/13/2012,$0.0,$85.9
5/1/2013,5/14/2013,$0.0,$94.2
5/1/1995,5/3/1995,$0.0,$19.9
1/1/2003,1/31/2003,$0.0,$33.5
9/1/2000,9/19/2000,$0.0,$36.5
2/1/2003,2/20/2003,$0.0,$36.8
6/1/2004,6/25/2004,$0.0,$37.6
3/1/1998,3/13/1998,$0.0,$14.1
1/1/1988,1/22/1988,$0.0,$17.0
8/1/1989,8/4/1989,$0.0,$18.0
1/1/1987,1/5/1987,$0.0,$18.0
6/1/1995,6/6/1995,$0.0,$19.1
12/1/1992,12/11/1992,$0.0,$19.1
11/1/2001,11/21/2001,$0.0,$19.0
8/1/1996,8/15/1996,$0.0,$21.9
9/1/2001,9/4/2001,$0.0,$26.9
6/1/2001,6/26/2001,$0.0,$27.0
6/1/2016,6/15/2016,$0.0,$48.0
1/1/2006,1/5/2006,$0.0,$62.8
1/1/2014,1/13/2014,$0.0,$91.8
3/1/2012,3/12/2012,$0.0,$106.3
1/1/1994,1/31/1994,$0.0,$15.2
5/1/1988,5/4/1988,$0.0,$17.2
10/1/1995,10/12/1995,$0.0,$17.1
7/1/1989,7/27/1989,$0.0,$18.1
1/1/1992,1/28/1992,$0.0,$19.2
5/1/1993,5/19/1993,$0.0,$19.2
11/1/1992,11/23/1992,$0.0,$20.2
5/1/1996,5/28/1996,$0.0,$21.1
11/1/1996,11/15/1996,$0.0,$24.2
10/1/1996,10/1/1996,$0.0,$24.1
4/1/2003,4/29/2003,$0.0,$25.2
10/1/1996,10/16/1996,$0.0,$25.2
3/1/2001,3/6/2001,$0.0,$28.3
6/1/2005,6/6/2005,$0.0,$54.5
5/1/2007,5/16/2007,$0.0,$62.6
11/1/2014,11/12/2014,$0.0,$77.2
11/1/2014,11/6/2014,$0.0,$77.9
5/1/2012,5/22/2012,$0.0,$91.7
5/1/2012,5/11/2012,$0.0,$96.1
2/1/1989,2/14/1989,$0.0,$17.4
2/1/1987,2/3/1987,$0.0,$18.4
8/1/1993,8/24/1993,$0.0,$18.4
9/1/1987,9/25/1987,$0.0,$19.5
9/1/1997,9/17/1997,$0.0,$19.4
8/1/2002,8/5/2002,$0.0,$26.6
3/1/2001,3/22/2001,$0.0,$26.5
1/1/2003,1/10/2003,$0.0,$31.7
4/1/2016,4/13/2016,$0.0,$41.8
1/1/2015,1/26/2015,$0.0,$45.2
11/1/2015,11/2/2015,$0.0,$46.1
7/1/2015,7/16/2015,$0.0,$50.9
2/1/2006,2/13/2006,$0.0,$61.2
9/1/2006,9/11/2006,$0.0,$65.6
11/1/2009,11/5/2009,$0.0,$79.6
10/1/2007,10/19/2007,$0.0,$88.6
8/1/2014,8/18/2014,$0.0,$96.4
10/1/1998,10/12/1998,$0.0,$14.4
2/1/1988,2/18/1988,$0.0,$16.5
4/1/1994,4/19/1994,$0.0,$16.5
1/1/1998,1/12/1998,$0.0,$16.5
2/1/1988,2/24/1988,$0.0,$16.5
11/1/1989,11/27/1989,$0.0,$19.6
8/1/1987,8/14/1987,$0.0,$20.6
7/1/1992,7/17/1992,$0.0,$21.6
2/1/1990,2/27/1990,$0.0,$21.6
3/1/2015,3/17/2015,$0.0,$43.5
5/1/2010,5/18/2010,$0.0,$69.4
11/1/2009,11/20/2009,$0.0,$76.7
9/1/2014,9/22/2014,$0.0,$91.5
10/1/2013,10/23/2013,$0.0,$96.9
3/1/2008,3/24/2008,$0.0,$100.9
2/1/2014,2/25/2014,$0.0,$101.8
10/1/2013,10/11/2013,$0.0,$102.0
3/1/1987,3/18/1987,$0.0,$18.7
11/1/1987,11/6/1987,$0.0,$18.8
4/1/1989,4/6/1989,$0.0,$19.8
5/1/1992,5/13/1992,$0.0,$20.8
9/1/1992,9/24/1992,$0.0,$21.8
7/1/1992,7/6/1992,$0.0,$21.9
7/1/2003,7/7/2003,$0.0,$30.1
11/1/2015,11/9/2015,$0.0,$43.9
11/1/2004,11/15/2004,$0.0,$46.9
6/1/2015,6/25/2015,$0.0,$59.7
12/1/2009,12/11/2009,$0.0,$69.9
11/1/2014,11/24/2014,$0.0,$75.8
1/1/2014,1/27/2014,$0.0,$95.7
2/1/2012,2/6/2012,$0.0,$96.9
5/1/2012,5/8/2012,$0.0,$97.0
4/1/2008,4/3/2008,$0.0,$103.8
6/1/1988,6/27/1988,$0.0,$15.9
2/1/1994,2/3/1994,$0.0,$15.9
10/1/1989,10/5/1989,$0.0,$20.0
2/1/1991,2/4/1991,$0.0,$21.1
10/1/1992,10/13/1992,$0.0,$22.1
3/1/1996,3/26/1996,$0.0,$22.2
10/1/1991,10/23/1991,$0.0,$23.3
1/1/1997,1/9/1997,$0.0,$26.4
6/1/2007,6/12/2007,$0.0,$65.4
5/1/2010,5/12/2010,$0.0,$75.7
10/1/2011,10/20/2011,$0.0,$85.3
12/1/2007,12/5/2007,$0.0,$87.5
11/1/2007,11/8/2007,$0.0,$95.5
3/1/2014,3/20/2014,$0.0,$99.4
7/1/2014,7/15/2014,$0.0,$100.0
5/1/1998,5/28/1998,$0.0,$14.9
10/1/1994,10/14/1994,$0.0,$17.0
2/1/1998,2/2/1998,$0.0,$17.1
12/1/1987,12/8/1987,$0.0,$18.1
3/1/1990,3/12/1990,$0.0,$20.2
8/1/1992,8/7/1992,$0.0,$21.2
2/1/1991,2/1/1991,$0.0,$21.3
10/1/2001,10/15/2001,$0.0,$22.3
11/1/1996,11/11/1996,$0.0,$23.4
12/1/2015,12/9/2015,$0.0,$37.2
10/1/2015,10/13/2015,$0.0,$46.7
8/1/2006,8/4/2006,$0.0,$74.8
8/1/2014,8/5/2014,$0.0,$97.4
2/1/2011,2/28/2011,$0.0,$97.0
8/1/2013,8/8/2013,$0.0,$103.4
2/1/1994,2/16/1994,$0.0,$13.9
10/1/1995,10/23/1995,$0.0,$17.2
3/1/1995,3/1/1995,$0.0,$18.3
9/1/1987,9/4/1987,$0.0,$19.3
5/1/1989,5/25/1989,$0.0,$19.5
9/1/1997,9/8/1997,$0.0,$19.5
10/1/1989,10/18/1989,$0.0,$20.6
9/1/1991,9/17/1991,$0.0,$21.6
3/1/2002,3/19/2002,$0.0,$24.9
7/1/2004,7/9/2004,$0.0,$40.0
12/1/2013,12/13/2013,$0.0,$96.6
6/1/1995,6/30/1995,$0.0,$17.4
10/1/1994,10/21/1994,$0.0,$17.4
1/1/1987,1/27/1987,$0.0,$18.5
2/1/1995,2/28/1995,$0.0,$18.5
12/1/1992,12/29/1992,$0.0,$19.6
7/1/1987,7/7/1987,$0.0,$20.7
9/1/2001,9/25/2001,$0.0,$21.8
6/1/2002,6/3/2002,$0.0,$25.1
2/1/2005,2/2/2005,$0.0,$46.7
3/1/2007,3/19/2007,$0.0,$56.6
6/1/2007,6/5/2007,$0.0,$65.6
10/1/2010,10/29/2010,$0.0,$81.4
1/1/2013,1/15/2013,$0.0,$93.3
8/1/2012,8/30/2012,$0.0,$94.6
5/1/2013,5/13/2013,$0.0,$95.2
9/1/2013,9/9/2013,$0.0,$109.5
9/1/1994,9/26/1994,$0.0,$17.7
11/1/1987,11/9/1987,$0.0,$18.6
12/1/1997,12/9/1997,$0.0,$18.7
5/1/1996,5/31/1996,$0.0,$19.8
8/1/1992,8/10/1992,$0.0,$21.0
7/1/1991,7/18/1991,$0.0,$21.9
4/1/2002,4/24/2002,$0.0,$26.4
7/1/2004,7/2/2004,$0.0,$38.4
5/1/2015,5/27/2015,$0.0,$57.5
7/1/2005,7/7/2005,$0.0,$60.7
7/1/2007,7/23/2007,$0.0,$74.9
6/1/2012,6/18/2012,$0.0,$83.3
2/1/2011,2/14/2011,$0.0,$84.8
4/1/2008,4/23/2008,$0.0,$118.3
5/1/1991,5/31/1991,$0.0,$21.1
4/1/1996,4/25/1996,$0.0,$22.2
6/1/1992,6/29/1992,$0.0,$22.2
8/1/1991,8/20/1991,$0.0,$22.3
9/1/1996,9/30/1996,$0.0,$24.4
1/1/1997,1/2/1997,$0.0,$25.7
2/1/2009,2/18/2009,$0.0,$34.6
5/1/2012,5/2/2012,$0.0,$105.2
12/1/1998,12/24/1998,$0.0,$11.2
2/1/1988,2/26/1988,$0.0,$15.8
3/1/1992,3/18/1992,$0.0,$19.1
4/1/1993,4/15/1993,$0.0,$20.2
3/1/1991,3/14/1991,$0.0,$20.3
4/1/1990,4/3/1990,$0.0,$20.3
5/1/1993,5/4/1993,$0.0,$20.4
7/1/1990,7/25/1990,$0.0,$20.4
8/1/2003,8/25/2003,$0.0,$31.6
2/1/2016,2/26/2016,$0.0,$32.8
1/1/2015,1/9/2015,$0.0,$48.4
8/1/2005,8/15/2005,$0.0,$66.3
6/1/2009,6/12/2009,$0.0,$72.0
3/1/2010,3/18/2010,$0.0,$82.2
12/1/2013,12/31/2013,$0.0,$98.4
2/1/2012,2/1/2012,$0.0,$97.6
8/1/2013,8/7/2013,$0.0,$104.4
8/1/2013,8/2/2013,$0.0,$106.9
6/1/1999,6/28/1999,$0.0,$18.2
2/1/1995,2/8/1995,$0.0,$18.3
6/1/1999,6/24/1999,$0.0,$18.3
5/1/1993,5/18/1993,$0.0,$19.3
6/1/1987,6/24/1987,$0.0,$19.4
7/1/1999,7/19/1999,$0.0,$20.4
6/1/1987,6/22/1987,$0.0,$20.5
12/1/2003,12/16/2003,$0.0,$32.9
1/1/2006,1/18/2006,$0.0,$65.7
8/1/2006,8/8/2006,$0.0,$76.3
2/1/2008,2/12/2008,$0.0,$92.8
8/1/2012,8/29/2012,$0.0,$95.5
2/1/1989,2/6/1989,$0.0,$17.4
9/1/1987,9/17/1987,$0.0,$19.6
8/1/1987,8/4/1987,$0.0,$22.0
10/1/2001,10/17/2001,$0.0,$21.8
7/1/2002,7/26/2002,$0.0,$26.5
8/1/2001,8/27/2001,$0.0,$26.7
10/1/2003,10/22/2003,$0.0,$29.9
7/1/2009,7/10/2009,$0.0,$59.9
2/1/2006,2/8/2006,$0.0,$62.6
8/1/2009,8/26/2009,$0.0,$71.4
10/1/2012,10/29/2012,$0.0,$85.5
11/1/2013,11/18/2013,$0.0,$93.0
11/1/2011,11/14/2011,$0.0,$98.1
5/1/1998,5/7/1998,$0.0,$15.2
6/1/1988,6/3/1988,$0.0,$17.5
10/1/1993,10/1/1993,$0.0,$18.6
3/1/1989,3/3/1989,$0.0,$18.6
7/1/1987,7/20/1987,$0.0,$22.2
11/1/1991,11/7/1991,$0.0,$23.2
5/1/2003,5/21/2003,$0.0,$29.0
12/1/2002,12/20/2002,$0.0,$30.3
8/1/2000,8/15/2000,$0.0,$31.7
4/1/2004,4/19/2004,$0.0,$37.4
8/1/2004,8/26/2004,$0.0,$43.1
5/1/2016,5/20/2016,$0.0,$47.8
12/1/2005,12/14/2005,$0.0,$60.9
12/1/2014,12/4/2014,$0.0,$66.8
9/1/2006,9/5/2006,$0.0,$68.6
7/1/2007,7/9/2007,$0.0,$72.2
10/1/2009,10/23/2009,$0.0,$80.5
6/1/2012,6/8/2012,$0.0,$84.1
8/1/2011,8/1/2011,$0.0,$94.9
5/1/2014,5/15/2014,$0.0,$101.5
8/1/2008,8/14/2008,$0.0,$115.0
5/1/1990,5/17/1990,$0.0,$18.9
6/1/1993,6/30/1993,$0.0,$18.9
10/1/1987,10/26/1987,$0.0,$20.0
3/1/1990,3/14/1990,$0.0,$20.1
2/1/1990,2/7/1990,$0.0,$22.3
10/1/2002,10/16/2002,$0.0,$29.5
1/1/2004,1/13/2004,$0.0,$34.4
3/1/2006,3/10/2006,$0.0,$60.0
6/1/2012,6/13/2012,$0.0,$82.6
5/1/2012,5/15/2012,$0.0,$94.0
2/1/2011,2/24/2011,$0.0,$97.3
5/1/2014,5/30/2014,$0.0,$102.7
9/1/2013,9/2/2013,$0.0,$106.8
4/1/1999,4/6/1999,$0.0,$16.8
5/1/2002,5/23/2002,$0.0,$26.2
3/1/2016,3/24/2016,$0.0,$39.5
5/1/2016,5/31/2016,$0.0,$49.1
7/1/2009,7/1/2009,$0.0,$69.3
9/1/2008,9/24/2008,$0.0,$105.7
5/1/2008,5/1/2008,$0.0,$112.5
12/1/1994,12/5/1994,$0.0,$16.9
5/1/1994,5/16/1994,$0.0,$18.1
11/1/1994,11/11/1994,$0.0,$18.0
12/1/1997,12/26/1997,$0.0,$18.2
1/1/1995,1/26/1995,$0.0,$18.2
5/1/1992,5/18/1992,$0.0,$20.5
3/1/1997,3/5/1997,$0.0,$20.5
11/1/1991,11/8/1991,$0.0,$23.0
3/1/2000,3/27/2000,$0.0,$27.8
8/1/2001,8/13/2001,$0.0,$27.8
7/1/2003,7/2/2003,$0.0,$30.2
12/1/2003,12/31/2003,$0.0,$32.5
2/1/2015,2/16/2015,$0.0,$53.6
10/1/2004,10/21/2004,$0.0,$54.5
9/1/2005,9/30/2005,$0.0,$66.2
6/1/2009,6/24/2009,$0.0,$68.7
3/1/2010,3/4/2010,$0.0,$80.2
9/1/2007,9/24/2007,$0.0,$81.0
9/1/2011,9/23/2011,$0.0,$79.9
2/1/2013,2/7/2013,$0.0,$95.8
3/1/2014,3/17/2014,$0.0,$98.1
12/1/2011,12/30/2011,$0.0,$98.8
4/1/2012,4/9/2012,$0.0,$102.5
7/1/2014,7/2/2014,$0.0,$104.5
12/1/2001,12/5/2001,$0.0,$19.5
5/1/1991,5/14/1991,$0.0,$20.7
4/1/2006,4/7/2006,$0.0,$67.4
12/1/1998,12/1/1998,$0.0,$11.1
6/1/1998,6/2/1998,$0.0,$14.8
9/1/1994,9/12/1994,$0.0,$17.4
9/1/1995,9/26/1995,$0.0,$17.3
5/1/1993,5/24/1993,$0.0,$19.7
8/1/1997,8/18/1997,$0.0,$19.9
8/1/1992,8/5/1992,$0.0,$21.2
6/1/1992,6/8/1992,$0.0,$22.4
10/1/1991,10/16/1991,$0.0,$23.7
5/1/2001,5/22/2001,$0.0,$29.7
10/1/2003,10/27/2003,$0.0,$29.9
6/1/2016,6/14/2016,$0.0,$48.5
1/1/2007,1/9/2007,$0.0,$55.6
11/1/2006,11/17/2006,$0.0,$55.8
5/1/2015,5/1/2015,$0.0,$59.2
4/1/2007,4/17/2007,$0.0,$63.1
7/1/2010,7/16/2010,$0.0,$76.0
1/1/1994,1/20/1994,$0.0,$15.1
2/1/1998,2/4/1998,$0.0,$16.4
9/1/1994,9/9/1994,$0.0,$17.5
8/1/1994,8/19/1994,$0.0,$17.6
9/1/1994,9/8/1994,$0.0,$17.7
11/1/1987,11/23/1987,$0.0,$18.8
11/1/2001,11/5/2001,$0.0,$20.0
7/1/1997,7/31/1997,$0.0,$20.1
5/1/1996,5/23/1996,$0.0,$21.2
3/1/2004,3/9/2004,$0.0,$36.3
6/1/2005,6/21/2005,$0.0,$58.9
11/1/2012,11/28/2012,$0.0,$86.5
1/1/2008,1/22/2008,$0.0,$89.9
11/1/2013,11/25/2013,$0.0,$94.1
8/1/2008,8/18/2008,$0.0,$112.9
10/1/1998,10/22/1998,$0.0,$14.0
8/1/1988,8/29/1988,$0.0,$15.2
11/1/1993,11/19/1993,$0.0,$16.6
8/1/1995,8/24/1995,$0.0,$17.9
5/1/1994,5/24/1994,$0.0,$17.9
6/1/1999,6/10/1999,$0.0,$17.9
12/1/1995,12/20/1995,$0.0,$19.0
10/1/1991,10/10/1991,$0.0,$23.0
10/1/1996,10/15/1996,$0.0,$25.4
7/1/2001,7/13/2001,$0.0,$26.6
2/1/2000,2/23/2000,$0.0,$29.4
3/1/2004,3/29/2004,$0.0,$35.5
10/1/2015,10/1/2015,$0.0,$44.7
9/1/2004,9/29/2004,$0.0,$49.5
10/1/2008,10/28/2008,$0.0,$62.7
8/1/2007,8/9/2007,$0.0,$71.6
5/1/2010,5/28/2010,$0.0,$74.0
6/1/2010,6/22/2010,$0.0,$77.2
1/1/2008,1/17/2008,$0.0,$90.1
1/1/2012,1/30/2012,$0.0,$98.8
12/1/2011,12/7/2011,$0.0,$100.5
10/1/2013,10/7/2013,$0.0,$103.0
4/1/2012,4/13/2012,$0.0,$102.8
